Frame,Speed
1272,1539.1434083315237
1273,1588.8128374943292
1274,1567.5964832744544
1275,1602.5287580816514
1276,1554.1463655313803
1277,1584.3675074894595
1278,1540.8021738775788
1279,1573.6050191340316
1280,1531.9687636065278
1281,1582.304242296795
1282,1524.0617635970739
1283,1583.905665356083
1284,1544.2078751362578
1285,1556.7501701246679
1286,1519.9639730930242
1287,1571.4842747882244
1288,1529.4190527989758
1289,1556.3413122510103
1290,1539.2327263550444
1291,1558.9982459614102
1292,1501.6249168542918
1293,1579.4823077204499
1294,1521.5168244603647
1295,1565.7535863232129
1296,1537.447384215904
1297,1594.3776378988925
1298,1530.5451655727989
1299,1575.0976943264818
1300,1532.4651818383177
1301,1572.7052437438883
1302,1566.2047135535863
1303,1607.9819509957717
1304,1575.9241406185088
1305,1596.9842529305263
1306,1565.139114435407
1307,1599.270810097146
1308,1538.7752104019032
1309,1548.465361440818
1310,1517.4956786304363
1311,1540.4013247373791
1312,1522.5856126969138
1313,1560.781305320273
1314,1532.801266822537
1315,1555.0509939627368
1316,1548.5863390653317
1317,1576.0933990499304
1318,1536.2999045160143
1319,1589.789412835177
1320,1568.164636089004
1321,1587.8246847275743
1322,1551.6363889335391
1323,1601.9684962505705
1324,1545.8495214566078
1325,1567.718986034143
1326,1561.2569375600203
1327,1573.0337197694978
1328,1549.3569852145101
1329,1593.5933714819132
1330,1582.3668494228968
1331,1601.282109714973
1332,1562.0781958072769
1333,1576.188143878627
1334,1555.0951766582973
1335,1577.915274423846
1336,1561.6721783642683
1337,1576.401925186519
1338,1552.2499334009394
1339,1578.8995205951287
1340,1568.049431497165
1341,1545.131569457903
1342,1526.5367484282
1343,1544.7744893423012
1344,1526.6867328284802
1345,1526.0042938249076
1346,1537.7074562715316
1347,1595.0045977585826
1348,1541.671752045963
1349,1537.8400573853137
1350,1538.9517672687257
1351,1526.2708704402107
1352,1500.8380566817875
1353,1555.009253284397
1354,1590.3952147280604
1355,1576.7924948964949
1356,1567.0480531486323
1357,1552.733527279915
1358,1526.9535172581916
1359,1536.3884973659933
1360,1578.129454386227
1361,1573.710909891106
1362,1585.9859004465695
1363,1597.2951425427186
1364,1581.443569677703
1365,1553.299078997998
1366,1567.6293849023727
1367,1549.1397693850156
1368,1574.0428861280775
1369,1561.7992238020677
1370,1564.433114706801
1371,1527.2030327133566
1372,1555.6012792269944
1373,1521.9000210967097
1374,1515.7013193278915
1375,1516.9802782453437
1376,1565.167553205676
1377,1537.9886003800486
1378,1558.6823878157861
1379,1579.9574066383943
1380,1569.2567005584929
1381,1532.6189578233273
1382,1575.6807425234354
1383,1572.6887684416765
1384,1567.887543975899
1385,1543.9908381491448
1386,1585.4482212237422
1387,1570.2723980213834
1388,1573.6327775106238
1389,1546.1519314769837
1390,1607.7547785289566
1391,1587.2572539064736
1392,1598.1641189191014
1393,1549.2537580063424
1394,1516.0503072170195
1395,1524.271305876139
1396,1554.2317169188761
1397,1523.1891822353073
1398,1549.889946294243
1399,1595.2457695354738
1400,1534.7778305761287
1401,1551.8766277487816
1402,1530.6994533060085
1403,1552.8295454431204
1404,1516.411629992456
1405,1576.2360904430236
1406,1537.750823243686
1407,1585.706699643016
1408,1567.7459823316808
1409,1584.103537482341
1410,1538.3445503972005
1411,1576.2179145493196
1412,1532.23660081795
1413,1529.5288160248463
1414,1564.5044105767427
1415,1560.81662230543
1416,1515.2692393112088
1417,1544.087592189437
1418,1529.0877458801328
1419,1527.3911376086694
1420,1498.263433918788
1421,1547.0315719693958
1422,1515.8894868535197
1423,1547.2080720518431
1424,1556.6007849711427
1425,1592.059885599937
1426,1549.145007273017
1427,1564.4829484487905
1428,1547.5244442835715
1429,1561.2250966832767
1430,1519.3092141425418
1431,1539.743362355133
1432,1534.4198177705634
1433,1592.152118629078
1434,1544.1131021411961
1435,1607.4840162536268
1436,1572.1403011846526
1437,1588.2551493087942
1438,1583.6799539300362
1439,1596.4314665015354
1440,1557.002680946007
1441,1592.6919960886194
1442,1562.7521117547694
1443,1576.3475243010846
1444,1559.3455527870713
1445,1587.947529736554
1446,1543.0199091208228
1447,1602.6172867175678
1448,1584.0456159018925
1449,1591.2029866973637
1450,1562.265582068149
1451,1605.6450656008742
1452,1578.6060275130644
1453,1552.3194666578734
1454,1567.1871815155168
1455,1566.8224942704674
1456,1566.0687028234602
1457,1577.0500518852346
1458,1544.6182132913796
1459,1545.0826273002529
1460,1575.7133645728893
1461,1581.2050371988958
1462,1590.1301140179717
1463,1580.865668750285
1464,1552.805044029988
1465,1524.5605573748003
1466,1515.6953441709877
1467,1502.5937832658442
1468,1557.6300483505024
1469,1562.5992119946227
1470,1572.188383135137
1471,1598.4531836786778
1472,1562.821702584367
1473,1523.9693304854977
1474,1528.2795314454527
1475,1539.9377920215716
1476,1556.068717446881
1477,1558.2698995805138
1478,1613.3316664834294
1479,1595.4137301124038
1480,1624.3264886178226
1481,1578.1260488993648
1482,1585.7950823412539
1483,1547.6558015017524
1484,1557.890259582154
1485,1572.65504933852
1486,1558.3086753024813
1487,1577.9797137971723
1488,1560.440288789964
1489,1579.993594401953
1490,1539.656595565792
1491,1562.51302677009
1492,1544.6087433905598
1493,1558.4714805479755
1494,1594.7328651181724
1495,1580.243290614072
1496,1568.7067106464797
1497,1562.0660989713954
1498,1582.0997035589385
1499,1552.2143319221734
1500,1570.400138615767
1501,1559.6376364975793
1502,1577.5579433170365
1503,1551.9481877572603
1504,1583.390687938961
1505,1571.3578647436175
1506,1609.849871230619
1507,1568.1291013731434
1508,1624.1518266846913
1509,1557.184586813231
1510,1545.6459301546224
1511,1520.6092930881123
1512,1562.1027857040167
1513,1521.3817101262023
1514,1579.6727338670637
1515,1560.7807991169489
1516,1580.353566091704
1517,1529.6443021674181
1518,1584.1781009149925
1519,1534.5751302933645
1520,1574.5123952574838
1521,1520.6431246753189
1522,1584.8679047781593
1523,1526.5230701031712
1524,1573.1204907322826
1525,1548.768873785011
1526,1584.726164778846
1527,1550.0366165549651
1528,1599.6447574890415
1529,1536.3561411539606
1530,1575.7960146590478
1531,1543.6273839078315
1532,1589.9905650694354
1533,1544.2293846757543
1534,1583.8837891821477
1535,1536.3866311121462
1536,1583.249666394436
1537,1556.4192469711775
1538,1581.3495487957168
1539,1538.0380818246563
1540,1575.6332820130426
1541,1548.4676842163783
1542,1568.6440345518843
1543,1509.0922913313998
1544,1559.2371593775015
1545,1522.7765132883228
1546,1573.6734890275945
1547,1523.2351320171456
1548,1596.997257888955
1549,1528.519437497553
1550,1574.9129392484624
1551,1539.310764922415
1552,1576.713407888677
1553,1523.3550538055392
1554,1595.3970188963872
1555,1555.1811516004482
1556,1464.5309005253862
1557,1506.05281685716
1558,1475.1193471111956
1559,1510.8080698742544
1560,1513.6113722344987
1561,1622.5459173928725
1562,1557.5924777464793
1563,1630.7930203128724
1564,1546.8366649579407
1565,1602.4148131776724
1566,1537.2836523450987
1567,1591.4973587876473
1568,1530.792649513734
1569,1612.2427316069354
1570,1565.3374379588613
1571,1595.735283741274
1572,1529.5120983702886
1573,1607.5827052040447
1574,1513.883924487634
1575,1557.6109630107417
1576,1515.2501342297558
1577,1583.2889573057832
1578,1537.602065761947
1579,1574.8179035150638
1580,1548.175574272429
1581,1592.9827542955286
1582,1536.9379484557153
1583,1583.2876844999091
1584,1530.971785917528
1585,1560.9104801929218
1586,1527.2208325682427
1587,1595.1321558433574
1588,1536.766661623662
1589,1587.7646490338539
1590,1534.2393251937992
1591,1587.1192168559087
1592,1546.966209329901
1593,1591.1379927599082
1594,1563.0844400978176
1595,1576.2297897441251
1596,1540.3871624740357
1597,1553.3232811415703
1598,1519.3455241683885
1599,1565.7815421773496
1600,1528.6883103561836
1601,1564.126427903992
1602,1539.5061287982708
1603,1559.8779353425998
1604,1501.7998698226081
1605,1550.3629755157633
1606,1541.2627712366423
1607,1584.1120543721404
1608,1551.0434864735466
1609,1598.1604947500605
1610,1572.8383273802324
1611,1603.504560871634
1612,1543.4464606008348
1613,1568.607452635812
1614,1530.5284320714868
1615,1579.6266561555653
1616,1546.7989545181074
1617,1589.5467478127262
1618,1570.0675211961247
1619,1602.3677363863687
1620,1585.7983477508874
1621,1588.3760396537696
1622,1553.2653789821368
1623,1566.0837374183648
1624,1564.7097472998544
1625,1580.242498688563
1626,1545.1738977219557
1627,1589.0463680901769
1628,1571.659305895214
1629,1554.26479135014
1630,1550.549351134294
1631,1563.9855002902118
1632,1540.2138474885287
1633,1543.518687792729
1634,1572.4937015118326
1635,1545.7953257977115
1636,1533.4977113253342
1637,1536.596988391234
1638,1537.478718939326
1639,1539.7790070376366
1640,1545.6809084196418
1641,1552.1750911339338
1642,1529.60891991453
1643,1528.390358353489
1644,1551.7339065876731
1645,1535.9175864257165
1646,1545.2154383409866
1647,1555.2235517239433
1648,1571.333627868606
1649,1547.336548994051
1650,1544.0331058147447
1651,1553.8368597869223
1652,1573.016646640182
1653,1564.0155443686542
1654,1550.5403251587559
1655,1554.4951766760516
1656,1548.547323139353
1657,1517.6986240364363
1658,1523.7956090343491
1659,1513.0055373507928
1660,1511.119742360775
1661,1497.1989084737572
1662,1551.4968258124784
1663,1517.4400121800331
1664,1534.9695618447556
1665,1537.261832414775
1666,1560.5847349910043
1667,1529.5139186768308
1668,1554.727677782704
1669,1537.541255401857
1670,1556.7920133373232
1671,1549.5831615638963
1672,1556.4547169879495
1673,1537.6115483022945
1674,1574.608857106628
1675,1545.4234755492914
1676,1568.372636459232
1677,1543.4122193263138
1678,1593.6707885618982
1679,1532.8180021823084
1680,1583.0291368868532
1681,1570.1225049580717
1682,1602.167114801304
1683,1548.7096886602387
1684,1602.4851061930117
1685,1577.7163319140623
1686,1580.6743467450253
1687,1549.0551330805865
1688,1594.2436194801153
1689,1548.9067122983993
1690,1541.6207727786161
1691,1514.3670983033348
1692,1483.369030584361
1693,1430.5369713817097
1694,1424.7883185508647
1695,1395.3971894076803
1696,1426.5693870084838
1697,1443.615153488219
1698,1346.11751817917
1699,1393.386010842487
1700,1404.3771223683864
1701,1428.0367733583275
1702,1407.628146368626
1703,1572.1984017157129
1704,1542.795680956668
1705,1587.3612971440934
1706,1531.6374826762185
1707,1581.07976239627
1708,1544.476924827104
1709,1581.8107147461708
1710,1515.8360802617476
1711,1534.401911523227
1712,1507.2760996123116
1713,1455.635718270937
1714,1397.2637775846226
1715,1445.7306625179492
1716,1421.8996091448619
1717,1461.727190362498
1718,1492.164505106489
1719,1538.4151626272205
1720,1513.2929760563245
1721,1543.2209510960222
1722,1507.9669760344063
1723,1576.7192588181085
1724,1549.4099891667934
1725,1597.0788205530102
1726,1566.8211656268356
1727,1622.6543047624284
1728,1549.4092403472857
1729,1589.7810092841562
1730,1541.21906103878
1731,1580.0533057906564
1732,1533.4659994370695
1733,1576.5291226042966
1734,1546.996449859399
1735,1553.4927315311047
1736,1551.1970762414044
1737,1571.1629245693266
1738,1536.0538172316537
1739,1552.4004926718121
1740,1552.5764560553598
1741,1580.7744994852214
1742,1547.806833955008
1743,1563.3762671275506
1744,1540.8912840124237
1745,1548.9179865760784
1746,1510.2162219699783
1747,1529.8029673973656
1748,1535.4992456003135
1749,1551.1867012559583
1750,1535.268241766549
1751,1561.5597284686096
1752,1541.0818755993519
1753,1557.5692430399824
1754,1534.3252642089553
1755,1556.2513184946733
1756,1526.8941695035844
1757,1553.6333927034925
1758,1532.8766439740975
1759,1560.547605769576
1760,1558.8280791759057
1761,1568.5255714960997
1762,1560.0057301690952
1763,1557.0045618330512
1764,1547.4585827715532
1765,1548.9019463518132
1766,1549.8292015954844
1767,1534.878423577354
1768,1537.3820627860507
1769,1560.22438467133
1770,1548.6683083593489
1771,1531.037318397568
1772,1553.6091363710998
1773,1573.0936073089242
1774,1551.386234404082
1775,1564.8287406293693
1776,1571.5577739118357
1777,1549.9291641078423
1778,1545.3501674767688
1779,1553.5997503548847
1780,1563.1644475567189
1781,1556.0202583974276
1782,1574.366760353956
1783,1564.0787689659016
1784,1576.1491106710364
1785,1540.8498897524512
1786,1561.4988986265228
1787,1577.47662905887
1788,1584.032106783606
1789,1559.452356466488
1790,1589.2830358623012
1791,1563.9698129811866
1792,1546.6490038541217
1793,1541.9233640548537
1794,1576.789506271435
1795,1539.7547871603679
1796,1577.1183067922195
1797,1572.0818103989534
